Id;Name;JapName;Shirt;ShirtNational;Commentary;Country;Country2;Height;Weight;Age;Foot;PlayingStyle;POS;GK;CB;LB;RB;DMF;CMF;LMF;RMF;AMF;LWF;RWF;SS;CF;OffensiveAwareness;BallControl;Dribbling;TightPossession;LowPass;LoftedPass;Finishing;Heading;PlaceKicking;Curl;Speed;Acceleration;KickingPower;Jump;PhysicalContact;Balance;Stamina;DefensiveAwareness;BallWinning;Aggression;GKAwareness;GKCatching;GKClearing;GKReflexes;GKReach;WeakFootUsage;WeakFootAcc;Form;InjuryResistance;Reputation;PlayingAttitude;Trickster;MazingRun;SpeedingBullet;IncisiveRun;LongBallExpert;EarlyCross;LongRanger;ScissorsFeint;DoubleTouch;FlipFlap;MarseilleTurn;Sombrero;CrossOverTurn;CutBehindAndTurn;ScotchMove;StepOnSkillcontrol;HeadingSpecial;LongRangeDrive;Chipshotcontrol;LongRangeShot;KnuckleShot;DippingShots;RisingShots;AcrobaticFinishing;HeelTrick;FirstTimeShot;OneTouchPass;ThroughPassing;WeightedPass;PinpointCrossing;OutsideCurler;Rabona;NoLookPass;LowLoftedPass;GKLowPunt;GKHighPunt;LongThrow;GKLongThrow;PenaltySpecialist;GKPenaltySaver;Gamesmanship;ManMarking;TrackBack;Interception;AcrobaticClear;Captaincy;SuperSub;FightingSpirit;Celebration1;Celebration2;DribblingHunching;DribblingArmMove.;RunningHunching;RunningArmMovement;CornerKicks;FreeKicks;PenaltyKick;DribbleMotion;YouthClub;OwnerClub;ContractUntil;LoanUntil;MarketValue;NationalCaps;Legend;Hand;WinnerGoldenBall;EditName;EditBasics;EditPosition;EditPositions;EditAbilities;EditPlayerSkills;EditPlayingStyle;EditCOMPlayingStyles;EditMovements;Edit1;Edit2;Edit3;Edit4;Edit5;Edit6;Edit7;Value1;Value2;Value3;Value2020_1;Value2020_2;Appearance;ListBoots;ListGloves;InEditFile;OverallStats
160085;PABLO VALENCIA;パブロ バレンシア;PABLO VALENCIA;PABLO VALENCIA;-1;236;0;188;74;21;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;60;52;51;66;68;50;63;60;59;62;67;75;72;69;69;65;57;58;59;73;67;72;75;71;1;1;5;1;2;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;263;370;30.6.2025. 0:00:00;30.6.2023. 0:00:00;2000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;940;False;64
160086;MARIO GARCÍA;マリオ ガルシア;MARIO GARCÍA;MARIO GARCÍA;-1;236;0;176;70;19;False;11;2;0;0;2;0;0;0;1;0;0;0;0;0;0;60;65;64;62;63;70;56;60;55;71;74;76;68;63;61;67;63;60;63;61;40;40;40;40;40;1;1;5;1;2;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;0;0;5;9;3;4;1;1;1;1;264;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;1000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;61
160087;J. MENDES;ジョー メンデス;MENDES;MENDES;-1;237;55;177;70;20;False;21;3;0;0;0;2;0;1;0;1;0;0;1;0;0;66;64;68;57;69;69;63;56;65;68;85;81;75;61;65;69;80;61;67;60;40;40;40;40;40;1;1;5;1;3;1;False;False;True;True;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;97;0;4;6;2;9;1;1;1;1;0;0;30.6.2028. 0:00:00;1.1.0001. 0:00:00;15000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;69
160088;LEONARDO;レオナルド;LEONARDO;LEONARDO;-1;215;146;183;77;21;False;2;12;0;0;0;0;0;0;0;0;0;0;0;1;2;67;69;67;64;60;55;67;58;62;64;73;69;69;64;71;66;69;47;47;55;40;40;40;40;40;2;2;5;1;2;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;9;0;4;4;4;4;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;60
160089;D. MARTÍNEZ;ディエゴ マルティネス;MARTÍNEZ;MARTÍNEZ;-1;124;0;174;72;18;True;4;9;0;0;0;0;0;0;2;0;0;2;0;0;0;62;67;71;63;61;65;62;54;68;72;81;82;71;57;56;65;61;55;55;61;40;40;40;40;40;1;1;5;1;2;2;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;12;0;4;1;4;5;1;1;1;1;1779;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;63
160090;K. PICÓN;ケビン ピコン;PICÓN;PICÓN;-1;124;0;172;72;18;False;11;3;0;0;0;2;0;0;0;1;0;0;0;0;0;60;63;64;60;65;67;53;55;65;70;73;75;72;64;57;67;73;60;62;64;40;40;40;40;40;1;1;5;1;2;2;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;8;0;5;1;4;5;1;14;4;1;1779;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;61
160091;R. TORRES;ロマン トーレス;TORRES;TORRES;-1;124;0;178;72;18;False;11;3;0;0;0;2;0;0;0;1;0;0;0;0;0;61;64;63;60;62;65;54;55;56;60;73;77;66;61;57;68;66;58;63;65;40;40;40;40;40;1;1;5;1;2;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;5;1;4;1;1;1;1;1;5130;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;59
160097;A. PITU;アレクシ ピトゥ;PITU;PITU;-1;229;210;178;62;20;False;18;9;0;0;0;0;0;1;1;0;2;2;1;1;1;65;71;77;66;64;56;63;55;65;69;82;82;68;67;61;76;71;50;53;60;40;40;40;40;40;1;1;5;1;3;2;False;False;True;True;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;8;0;2;1;1;5;3;14;5;1;115;0;30.6.2027. 0:00:00;1.1.0001. 0:00:00;18000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;67
160098;X. SKUKA;フリアノ スクーカ;SKUKA;SKUKA;-1;191;208;182;75;24;False;1;12;0;0;0;0;0;0;0;0;0;1;1;1;2;74;67;71;64;61;58;70;63;68;62;84;81;73;79;65;73;69;52;55;58;40;40;40;40;40;2;2;5;1;3;2;False;True;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;8;0;2;1;2;1;1;1;5;1;4123;0;30.6.2026. 0:00:00;1.1.0001. 0:00:00;5000;4;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2218;0;False;68
160099;J. GRIFFITHS;ジョシュ グリフィス;GRIFFITHS;GRIFFITHS;-1;204;0;198;87;21;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;52;59;55;56;65;68;50;62;57;58;65;58;77;76;82;56;64;60;59;53;72;69;67;70;73;1;1;5;1;2;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2025. 0:00:00;1.1.0001. 0:00:00;15000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2318;940;False;64
160100;F. KLOMP;フリップ クロンプ;KLOMP;KLOMP;-1;224;0;185;78;21;True;5;8;0;0;0;0;0;1;0;0;2;0;0;1;0;56;77;61;74;65;76;56;63;61;73;66;76;67;70;54;75;65;56;46;69;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;2;1;1;1;1;1;1;1;0;0;30.6.2025. 0:00:00;1.1.0001. 0:00:00;750;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;2317;0;False;62
160106;A. MONJE;アレホ モンヘ;MONJE;MONJE;-1;144;0;185;79;21;False;14;5;0;0;0;0;1;2;0;0;1;0;0;0;0;63;67;70;72;69;68;65;57;62;63;71;70;74;61;70;62;67;55;56;56;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;31.12.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;8305;0;False;62
160107;P. RAMÍREZ;パブロ ラミレス;RAMÍREZ;RAMÍREZ;-1;144;0;175;72;19;False;7;5;0;0;0;0;1;2;0;0;1;0;0;0;0;59;71;71;64;68;69;60;57;58;61;70;69;64;62;60;64;72;55;55;61;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;31.12.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;8305;0;False;60
160108;S. AKKAL;サリム アカル;AKKAL;AKKAL;-1;208;44;182;73;22;False;7;5;0;0;0;0;1;2;0;0;1;0;0;0;0;61;65;68;64;69;59;65;57;69;66;71;68;71;59;66;59;71;50;64;61;40;40;40;40;40;1;1;3;1;2;3;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;14;0;1;7;2;1;1;14;3;1;403;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3300;0;False;59
160111;D. FUNKE;デイフ フンケ;FUNKE;FUNKE;-1;224;0;180;78;19;False;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;53;62;56;58;60;61;52;67;54;64;65;62;69;68;74;64;72;65;64;73;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3169;0;False;59
160119;O. THOMAS;オリー トーマス;THOMAS;THOMAS;-1;204;0;182;78;19;False;18;7;0;0;0;0;0;0;0;2;0;0;1;1;2;56;60;64;56;59;61;60;53;65;67;73;76;66;64;61;70;68;46;48;59;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2025. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3169;0;False;57
160120;N. HAIKIN;ニキータ ハイキン;HAIKIN;HAIKIN;-1;230;0;185;68;27;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;51;59;55;52;61;65;50;62;59;56;63;58;79;81;77;65;64;61;59;57;73;70;74;74;71;1;1;5;1;2;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2026. 0:00:00;1.1.0001. 0:00:00;15000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3169;940;False;66
160121;M. FRANCOIS;マーリー フランソワ;FRANCOIS;FRANCOIS;-1;162;0;181;75;20;False;4;9;0;0;0;0;0;0;1;0;1;2;1;0;0;64;66;68;61;61;62;58;55;66;59;75;76;68;65;62;72;68;52;48;57;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2023. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3169;0;False;60
160122;R. HUERTA;レナト ウエルタ;HUERTA;HUERTA;-1;147;0;169;57;18;True;14;10;0;0;0;0;0;0;0;2;0;0;2;0;0;64;75;73;73;70;67;62;55;65;66;71;76;68;63;57;71;64;53;50;54;40;40;40;40;40;2;2;5;1;2;2;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;7;1;4;1;1;1;2;2209;0;31.12.2025. 0:00:00;1.1.0001. 0:00:00;3000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3169;0;False;65
160123;R. BENÍTEZ;ロイネル ベニテス;BENÍTEZ;BENÍTEZ;-1;148;0;173;62;17;False;1;12;0;0;0;0;0;0;0;0;0;0;0;1;2;65;61;63;58;55;53;67;62;59;55;68;70;64;66;64;64;61;54;54;60;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;46;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3169;0;False;57
160124;J. PALACIO;ファン パラシオ;PALACIO;PALACIO;-1;148;0;170;60;19;False;4;10;0;0;0;0;0;0;0;1;0;0;2;1;2;62;65;72;66;60;61;59;56;59;59;72;76;68;64;55;67;66;51;49;54;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3169;0;False;59
160128;J. ARCÍLA;ヘアン アルシラ;ARCÍLA;ARCÍLA;-1;148;0;180;72;22;False;6;8;0;0;0;0;1;2;0;2;2;0;0;1;0;61;77;67;71;64;68;62;62;62;68;66;73;63;64;59;68;64;58;50;57;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3169;0;False;61
160129;N. ÁREVALO;ニコラス アレバロ;ÁREVALO;ÁREVALO;-1;148;0;176;68;19;False;8;4;0;0;0;0;2;2;0;0;1;0;0;0;0;55;64;61;63;62;61;54;62;57;61;66;67;68;73;63;66;69;67;71;75;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;0;0;1;7;1;3;1;1;1;1;1258;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3169;0;False;60
160130;J. TORRES;ファン トーレス;TORRES;TORRES;-1;148;0;171;65;21;True;14;8;0;0;0;0;0;1;0;2;2;1;1;1;0;62;75;71;74;69;69;64;58;66;69;70;71;66;63;54;70;65;50;52;54;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;1258;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;500;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3169;0;False;63
160131;J. GONZÁLEZ;ホナタン ゴンサレス;GONZÁLEZ;GONZÁLEZ;-1;148;0;189;81;19;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;52;55;56;52;60;62;50;66;55;54;63;60;72;70;74;60;64;55;58;53;68;66;66;67;67;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;1258;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3169;940;False;59
160132;B. KLAVERBOER;ベルント クラフェルブール;KLAVERBOER;KLAVERBOER;-1;224;0;190;78;17;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;51;57;51;52;56;60;52;64;58;60;60;55;72;72;78;58;57;61;55;63;67;67;65;67;70;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2025. 0:00:00;1.1.0001. 0:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3169;804;False;60
160133;W. GOES;ヴァウテル フース;GOES;GOES;-1;224;0;180;78;18;False;15;1;0;2;0;0;0;0;0;0;0;0;0;0;0;53;61;55;57;66;63;52;71;58;66;70;66;74;69;72;65;75;68;69;75;40;40;40;40;40;1;1;5;1;1;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2026. 0:00:00;1.1.0001. 0:00:00;13000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3169;0;False;64
160134;M. TRAORÉ;マイ トラオレ;TRAORÉ;TRAORÉ;-1;65;0;185;75;23;True;1;12;0;0;0;0;0;0;0;0;0;0;0;1;2;69;71;74;64;69;66;73;63;64;68;78;76;74;71;68;73;73;55;52;62;40;40;40;40;40;1;1;5;1;2;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;2;1;1;1;1;1;1;1;0;0;30.6.2025. 0:00:00;1.1.0001. 0:00:00;4000;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;3169;0;False;68
